1428343029,6055237,6308751,611621,1392508,l,2220,0,,
1428343039,6055240,6308751,611621,1392508,l,240,0,,
1428343049,6055241,6308751,611621,1392508,l,230,0,,
1428343059,6055242,6308751,611621,1392508,l,230,0,,
1428343069,6055242,6308751,611621,1392508,l,230,0,,
1428343079,6055243,6308751,611621,1392508,l,240,0,,
1428343089,6055244,6308751,611621,1392508,l,230,0,,
1428343099,6055244,6308751,611621,1392508,l,230,0,,
1428343109,6055245,6308751,611621,1392508,l,240,0,,
1428343119,6055246,6308751,611621,1392508,l,240,0,,
1428343129,6055246,6308751,611621,1392508,l,230,0,,
1428343139,6055247,6308751,611621,1392508,l,230,0,,
1428343149,6055248,6308751,611621,1392508,l,240,0,,
1428343159,6055248,6308751,611621,1392508,l,240,0,,
1428343169,6055249,6308751,611621,1392508,l,230,0,,
1428343179,6055250,6308751,611621,1392508,l,240,0,,
1428343189,6055250,6308751,611621,1392508,l,240,0,,
1428343199,6055251,6308751,611621,1392508,l,240,0,,
1428343209,6055252,6308751,611621,1392508,l,250,0,,
1428343219,6055253,6308751,611621,1392508,l,250,0,,
1428343229,6055253,6308751,611621,1392508,l,250,0,,
1428343239,6055254,6308751,611621,1392508,l,250,0,,
1428343249,6055255,6308751,611621,1392508,l,240,0,,
1428343259,6055255,6308751,611621,1392508,l,250,0,,
1428343269,6055256,6308751,611621,1392508,l,250,0,,
1428343279,6055257,6308751,611621,1392508,l,240,0,,
1428343289,6055257,6308751,611621,1392508,l,240,0,,
1428343299,6055258,6308751,611621,1392508,l,250,0,,
1428343309,6055259,6308751,611621,1392508,l,310,0,,
1428343319,6055260,6308751,611621,1392508,l,360,0,,
1428343329,6055261,6308751,611621,1392508,l,360,0,,
1428343339,6055262,6308751,611621,1392508,l,350,0,,
1428343349,6055268,6308751,611621,1392508,l,2400,0,,
1428343359,6055275,6308751,611621,1392508,l,2380,0,,
1428343369,6055281,6308751,611621,1392508,l,2380,0,,
1428343379,6055288,6308751,611621,1392508,l,2370,0,,
1428343389,6055295,6308751,611621,1392508,l,2370,0,,
1428343399,6055301,6308751,611621,1392508,l,2350,0,,
